code_site,code_station,date_obs_elab,longitude,latitude,HIXM,HIXnJ,QINM,QINnJ,QIXM,QIXnJ,QmM,QmnJ
A2350200,A235020001,2018-05-21,7.45981862,48.271832622,,749.0,,740.0,,3028.0,,1123.0
A2350200,A235020001,2018-05-22,7.45981862,48.271832622,,716.0,,1631.0,,2552.0,,1962.0
A2350200,A235020001,2018-05-23,7.45981862,48.271832622,,693.0,,1438.0,,2256.0,,1699.0
A2350200,A235020001,2018-05-24,7.45981862,48.271832622,,655.0,,1518.0,,1823.0,,1626.0
A2350200,A235020001,2018-05-25,7.45981862,48.271832622,,629.0,,1196.0,,1563.0,,1395.0
A2350200,A235020001,2018-05-26,7.45981862,48.271832622,,586.0,,1011.0,,1199.0,,1134.0
A2350200,A235020001,2018-05-27,7.45981862,48.271832622,,606.0,,935.0,,1360.0,,1016.0
A2350200,A235020001,2018-05-28,7.45981862,48.271832622,,548.0,,756.0,,935.0,,880.0
A2350200,A235020001,2018-05-29,7.45981862,48.271832622,,524.0,,683.0,,789.0,,749.0
A2350200,A235020001,2018-05-30,7.45981862,48.271832622,,509.0,,463.0,,708.0,,592.0
A2350200,A235020001,2018-05-31,7.45981862,48.271832622,,618.0,,463.0,,1464.0,,931.0
A2350200,A235020001,2018-06-01,7.45981862,48.271832622,1238.0,762.0,212.0,1109.0,17944.0,3233.0,1386.0,1802.0
A2350200,A235020001,2018-06-02,7.45981862,48.271832622,,574.0,,812.0,,1109.0,,966.0
A2350200,A235020001,2018-06-03,7.45981862,48.271832622,,528.0,,624.0,,812.0,,750.0
A2350200,A235020001,2018-06-04,7.45981862,48.271832622,,498.0,,518.0,,653.0,,605.0
A2350200,A235020001,2018-06-05,7.45981862,48.271832622,,476.0,,456.0,,552.0,,511.0
A2350200,A235020001,2018-06-06,7.45981862,48.271832622,,739.0,,456.0,,2878.0,,860.0
A2350200,A235020001,2018-06-07,7.45981862,48.271832622,,895.0,,1802.0,,5968.0,,3446.0
A2350200,A235020001,2018-06-08,7.45981862,48.271832622,,735.0,,1934.0,,2819.0,,2258.0
A2350200,A235020001,2018-06-09,7.45981862,48.271832622,,1238.0,,1750.0,,17944.0,,4517.0
A2350200,A235020001,2018-06-10,7.45981862,48.271832622,,865.0,,3137.0,,5239.0,,3893.0
A2350200,A235020001,2018-06-11,7.45981862,48.271832622,,803.0,,2676.0,,3946.0,,3060.0
A2350200,A235020001,2018-06-12,7.45981862,48.271832622,,741.0,,2343.0,,2907.0,,2585.0
A2350200,A235020001,2018-06-13,7.45981862,48.271832622,,709.0,,1985.0,,2459.0,,2215.0
A2350200,A235020001,2018-06-14,7.45981862,48.271832622,,674.0,,1690.0,,2031.0,,1890.0
A2350200,A235020001,2018-06-15,7.45981862,48.271832622,,649.0,,1455.0,,1761.0,,1646.0
A2350200,A235020001,2018-06-16,7.45981862,48.271832622,,630.0,,1335.0,,1574.0,,1480.0
A2350200,A235020001,2018-06-17,7.45981862,48.271832622,,607.0,,1184.0,,1369.0,,1304.0
A2350200,A235020001,2018-06-18,7.45981862,48.271832622,,590.0,,1018.0,,1230.0,,1154.0
A2350200,A235020001,2018-06-19,7.45981862,48.271832622,,568.0,,883.0,,1067.0,,1006.0
A2350200,A235020001,2018-06-20,7.45981862,48.271832622,,556.0,,769.0,,985.0,,894.0
A2350200,A235020001,2018-06-21,7.45981862,48.271832622,,528.0,,671.0,,812.0,,760.0
A2350200,A235020001,2018-06-22,7.45981862,48.271832622,,509.0,,587.0,,708.0,,667.0
A2350200,A235020001,2018-06-23,7.45981862,48.271832622,,500.0,,536.0,,663.0,,605.0
A2350200,A235020001,2018-06-24,7.45981862,48.271832622,,476.0,,483.0,,552.0,,533.0
A2350200,A235020001,2018-06-25,7.45981862,48.271832622,,469.0,,452.0,,523.0,,498.0
A2350200,A235020001,2018-06-26,7.45981862,48.271832622,,454.0,,379.0,,463.0,,429.0
A2350200,A235020001,2018-06-27,7.45981862,48.271832622,,434.0,,347.0,,392.0,,367.0
A2350200,A235020001,2018-06-28,7.45981862,48.271832622,,420.0,,311.0,,347.0,,329.0
A2350200,A235020001,2018-06-29,7.45981862,48.271832622,,407.0,,281.0,,311.0,,298.0
A2350200,A235020001,2018-06-30,7.45981862,48.271832622,,396.0,,212.0,,281.0,,258.0
A2350200,A235020001,2018-07-01,7.45981862,48.271832622,870.0,367.0,,175.0,,212.0,,197.0
A2350200,A235020001,2018-07-02,7.45981862,48.271832622,,348.0,,156.0,,175.0,,162.0
A2350200,A235020001,2018-07-03,7.45981862,48.271832622,,339.0,,132.0,,160.0,,142.0
A2350200,A235020001,2018-07-04,7.45981862,48.271832622,,360.0,,126.0,,151.0,,134.0
A2350200,A235020001,2018-07-05,7.45981862,48.271832622,,399.0,,122.0,,207.0,,144.0
A2350200,A235020001,2018-07-06,7.45981862,48.271832622,,487.0,,196.0,,456.0,,229.0
A2350200,A235020001,2018-07-07,7.45981862,48.271832622,,395.0,,137.0,,198.0,,162.0
A2350200,A235020001,2018-07-08,7.45981862,48.271832622,,368.0,,129.0,,149.0,,140.0
A2350200,A235020001,2018-07-09,7.45981862,48.271832622,,361.0,,,,138.0,,
A2350200,A235020001,2018-07-10,7.45981862,48.271832622,,341.0,,,,95.0,,
A2350200,A235020001,2018-07-11,7.45981862,48.271832622,,336.0,,,,70.0,,
A2350200,A235020001,2018-07-12,7.45981862,48.271832622,,337.0,,,,74.0,,
A2350200,A235020001,2018-07-13,7.45981862,48.271832622,,333.0,,,,,,
A2350200,A235020001,2018-07-14,7.45981862,48.271832622,,325.0,,,,,,
A2350200,A235020001,2018-07-15,7.45981862,48.271832622,,870.0,,,,4579.0,,
A2350200,A235020001,2018-07-16,7.45981862,48.271832622,,517.0,,90.0,,578.0,,226.0
A2350200,A235020001,2018-07-17,7.45981862,48.271832622,,340.0,,,,90.0,,
A2350200,A235020001,2018-07-18,7.45981862,48.271832622,,463.0,,,,366.0,,
A2350200,A235020001,2018-07-19,7.45981862,48.271832622,,337.0,,,,65.0,,
A2350200,A235020001,2018-07-20,7.45981862,48.271832622,,427.0,,,,265.0,,
A2350200,A235020001,2018-07-21,7.45981862,48.271832622,,683.0,,265.0,,1730.0,,615.0
A2350200,A235020001,2018-07-22,7.45981862,48.271832622,,436.0,,188.0,,287.0,,228.0
A2350200,A235020001,2018-07-23,7.45981862,48.271832622,,394.0,,134.0,,191.0,,159.0
A2350200,A235020001,2018-07-24,7.45981862,48.271832622,,367.0,,,,145.0,,
A2350200,A235020001,2018-07-25,7.45981862,48.271832622,,338.0,,,,70.0,,
A2350200,A235020001,2018-07-26,7.45981862,48.271832622,,320.0,,,,,,
A2350200,A235020001,2018-07-27,7.45981862,48.271832622,,316.0,,,,,,
A2350200,A235020001,2018-07-28,7.45981862,48.271832622,,317.0,,,,,,
A2350200,A235020001,2018-07-29,7.45981862,48.271832622,,320.0,,,,,,
A2350200,A235020001,2018-07-30,7.45981862,48.271832622,,317.0,,,,,,
A2350200,A235020001,2018-07-31,7.45981862,48.271832622,,277.0,,,,,,
A2350200,A235020001,2018-08-01,7.45981862,48.271832622,573.0,553.0,,,,745.0,,
A2350200,A235020001,2018-08-02,7.45981862,48.271832622,,565.0,,134.0,,812.0,,292.0
A2350200,A235020001,2018-08-03,7.45981862,48.271832622,,367.0,,,,145.0,,
A2350200,A235020001,2018-08-04,7.45981862,48.271832622,,342.0,,,,90.0,,
A2350200,A235020001,2018-08-05,7.45981862,48.271832622,,341.0,,,,84.0,,
A2350200,A235020001,2018-08-06,7.45981862,48.271832622,,263.0,,,,,,
A2350200,A235020001,2018-08-07,7.45981862,48.271832622,,475.0,,,,406.0,,
A2350200,A235020001,2018-08-08,7.45981862,48.271832622,,472.0,,140.0,,397.0,,220.0
A2350200,A235020001,2018-08-09,7.45981862,48.271832622,,364.0,,,,140.0,,
A2350200,A235020001,2018-08-10,7.45981862,48.271832622,,387.0,,74.0,,179.0,,134.0
A2350200,A235020001,2018-08-11,7.45981862,48.271832622,,361.0,,,,135.0,,
A2350200,A235020001,2018-08-12,7.45981862,48.271832622,,338.0,,,,70.0,,
A2350200,A235020001,2018-08-13,7.45981862,48.271832622,,348.0,,,,117.0,,
A2350200,A235020001,2018-08-14,7.45981862,48.271832622,,389.0,,117.0,,183.0,,145.0
A2350200,A235020001,2018-08-15,7.45981862,48.271832622,,358.0,,,,131.0,,
A2350200,A235020001,2018-08-16,7.45981862,48.271832622,,340.0,,,,79.0,,
A2350200,A235020001,2018-08-17,7.45981862,48.271832622,,291.0,,,,,,
A2350200,A235020001,2018-08-18,7.45981862,48.271832622,,284.0,,,,,,
A2350200,A235020001,2018-08-19,7.45981862,48.271832622,,206.0,,,,,,
A2350200,A235020001,2018-08-20,7.45981862,48.271832622,,61.0,,,,,,
A2350200,A235020001,2018-08-21,7.45981862,48.271832622,,29.0,,,,,,
A2350200,A235020001,2018-08-22,7.45981862,48.271832622,,23.0,,,,,,
A2350200,A235020001,2018-08-23,7.45981862,48.271832622,,40.0,,,,,,
A2350200,A235020001,2018-08-24,7.45981862,48.271832622,,41.0,,,,,,
A2350200,A235020001,2018-08-25,7.45981862,48.271832622,,45.0,,,,,,
A2350200,A235020001,2018-08-26,7.45981862,48.271832622,,47.0,,,,,,
A2350200,A235020001,2018-08-27,7.45981862,48.271832622,,50.0,,,,,,
A2350200,A235020001,2018-08-28,7.45981862,48.271832622,,45.0,,,,,,
A2350200,A235020001,2018-08-29,7.45981862,48.271832622,,39.0,,,,,,
A2350200,A235020001,2018-08-30,7.45981862,48.271832622,,573.0,,,,128.0,,
A2350200,A235020001,2018-08-31,7.45981862,48.271832622,,537.0,,15.0,,34.0,,20.0
A2350200,A235020001,2018-09-01,7.45981862,48.271832622,819.0,552.0,,15.0,4695.0,68.0,,42.0
A2350200,A235020001,2018-09-02,7.45981862,48.271832622,,522.0,,14.0,,15.0,,15.0
A2350200,A235020001,2018-09-03,7.45981862,48.271832622,,518.0,,14.0,,15.0,,15.0
A2350200,A235020001,2018-09-04,7.45981862,48.271832622,,512.0,,13.0,,15.0,,14.0
A2350200,A235020001,2018-09-05,7.45981862,48.271832622,,421.0,,8.0,,13.0,,10.0
A2350200,A235020001,2018-09-06,7.45981862,48.271832622,,712.0,,,,1599.0,,
A2350200,A235020001,2018-09-07,7.45981862,48.271832622,,712.0,,142.0,,1599.0,,490.0
A2350200,A235020001,2018-09-08,7.45981862,48.271832622,,578.0,,40.0,,142.0,,84.0
A2350200,A235020001,2018-09-09,7.45981862,48.271832622,,544.0,,15.0,,49.0,,33.0
A2350200,A235020001,2018-09-10,7.45981862,48.271832622,,532.0,,14.0,,25.0,,19.0
A2350200,A235020001,2018-09-11,7.45981862,48.271832622,,520.0,,13.0,,15.0,,14.0
A2350200,A235020001,2018-09-12,7.45981862,48.271832622,,440.0,,10.0,,13.0,,11.0
A2350200,A235020001,2018-09-13,7.45981862,48.271832622,,580.0,,,,150.0,,
A2350200,A235020001,2018-09-14,7.45981862,48.271832622,,585.0,,39.0,,167.0,,94.0
A2350200,A235020001,2018-09-15,7.45981862,48.271832622,,543.0,,15.0,,47.0,,29.0
A2350200,A235020001,2018-09-16,7.45981862,48.271832622,,526.0,,14.0,,15.0,,15.0
A2350200,A235020001,2018-09-17,7.45981862,48.271832622,,520.0,,13.0,,15.0,,14.0
A2350200,A235020001,2018-09-18,7.45981862,48.271832622,,522.0,,13.0,,15.0,,14.0
A2350200,A235020001,2018-09-19,7.45981862,48.271832622,,536.0,,15.0,,32.0,,18.0
A2350200,A235020001,2018-09-20,7.45981862,48.271832622,,526.0,,13.0,,15.0,,15.0
A2350200,A235020001,2018-09-21,7.45981862,48.271832622,,452.0,,11.0,,13.0,,12.0
A2350200,A235020001,2018-09-22,7.45981862,48.271832622,,550.0,,10.0,,63.0,,27.0
A2350200,A235020001,2018-09-23,7.45981862,48.271832622,,819.0,,14.0,,4695.0,,300.0
A2350200,A235020001,2018-09-24,7.45981862,48.271832622,,809.0,,210.0,,4361.0,,999.0
A2350200,A235020001,2018-09-25,7.45981862,48.271832622,,598.0,,87.0,,213.0,,136.0
A2350200,A235020001,2018-09-26,7.45981862,48.271832622,,564.0,,51.0,,101.0,,78.0
A2350200,A235020001,2018-09-27,7.45981862,48.271832622,,548.0,,23.0,,58.0,,41.0
A2350200,A235020001,2018-09-28,7.45981862,48.271832622,,537.0,,15.0,,34.0,,24.0
A2350200,A235020001,2018-09-29,7.45981862,48.271832622,,524.0,,14.0,,15.0,,15.0
A2350200,A235020001,2018-09-30,7.45981862,48.271832622,,519.0,,14.0,,15.0,,15.0
A2350200,A235020001,2018-10-01,7.45981862,48.271832622,674.0,514.0,,14.0,,15.0,,15.0
A2350200,A235020001,2018-10-02,7.45981862,48.271832622,,523.0,,14.0,,15.0,,15.0
A2350200,A235020001,2018-10-03,7.45981862,48.271832622,,522.0,,14.0,,15.0,,15.0
A2350200,A235020001,2018-10-04,7.45981862,48.271832622,,526.0,,14.0,,15.0,,15.0
A2350200,A235020001,2018-10-05,7.45981862,48.271832622,,517.0,,14.0,,15.0,,14.0
A2350200,A235020001,2018-10-06,7.45981862,48.271832622,,509.0,,14.0,,15.0,,14.0
A2350200,A235020001,2018-10-07,7.45981862,48.271832622,,497.0,,13.0,,14.0,,14.0
A2350200,A235020001,2018-10-08,7.45981862,48.271832622,,425.0,,10.0,,13.0,,11.0
A2350200,A235020001,2018-10-09,7.45981862,48.271832622,,368.0,,9.0,,11.0,,10.0
A2350200,A235020001,2018-10-10,7.45981862,48.271832622,,334.0,,8.0,,11.0,,9.0
A2350200,A235020001,2018-10-11,7.45981862,48.271832622,,530.0,,10.0,,21.0,,14.0
A2350200,A235020001,2018-10-12,7.45981862,48.271832622,,516.0,,13.0,,15.0,,14.0
A2350200,A235020001,2018-10-13,7.45981862,48.271832622,,453.0,,9.0,,13.0,,11.0
A2350200,A235020001,2018-10-14,7.45981862,48.271832622,,274.0,,,,9.0,,
A2350200,A235020001,2018-10-15,7.45981862,48.271832622,,83.0,,,,,,
A2350200,A235020001,2018-10-16,7.45981862,48.271832622,,42.0,,,,,,
A2350200,A235020001,2018-10-17,7.45981862,48.271832622,,57.0,,,,,,
A2350200,A235020001,2018-10-18,7.45981862,48.271832622,,43.0,,,,,,
A2350200,A235020001,2018-10-19,7.45981862,48.271832622,,7.0,,,,,,
A2350200,A235020001,2018-10-20,7.45981862,48.271832622,,8.0,,,,,,
A2350200,A235020001,2018-10-21,7.45981862,48.271832622,,5.0,,,,,,
A2350200,A235020001,2018-10-22,7.45981862,48.271832622,,10.0,,,,,,
A2350200,A235020001,2018-10-23,7.45981862,48.271832622,,-3.0,,,,,,
A2350200,A235020001,2018-10-24,7.45981862,48.271832622,,-13.0,,,,,,
A2350200,A235020001,2018-10-25,7.45981862,48.271832622,,-10.0,,,,,,
A2350200,A235020001,2018-10-26,7.45981862,48.271832622,,3.0,,,,,,
A2350200,A235020001,2018-10-27,7.45981862,48.271832622,,71.0,,,,,,
A2350200,A235020001,2018-10-28,7.45981862,48.271832622,,674.0,,,,794.0,,
A2350200,A235020001,2018-10-29,7.45981862,48.271832622,,661.0,,174.0,,560.0,,283.0
A2350200,A235020001,2018-10-30,7.45981862,48.271832622,,643.0,,200.0,,401.0,,282.0
A2350200,A235020001,2018-10-31,7.45981862,48.271832622,,594.0,,76.0,,200.0,,151.0
A2350200,A235020001,2018-11-01,7.45981862,48.271832622,598.0,555.0,15.0,36.0,1282.0,76.0,66.0,55.0
A2350200,A235020001,2018-11-02,7.45981862,48.271832622,,540.0,,29.0,,40.0,,36.0
A2350200,A235020001,2018-11-03,7.45981862,48.271832622,,537.0,,23.0,,34.0,,30.0
A2350200,A235020001,2018-11-04,7.45981862,48.271832622,,542.0,,23.0,,44.0,,27.0
A2350200,A235020001,2018-11-05,7.45981862,48.271832622,,543.0,,27.0,,47.0,,33.0
A2350200,A235020001,2018-11-06,7.45981862,48.271832622,,542.0,,18.0,,45.0,,34.0
A2350200,A235020001,2018-11-07,7.45981862,48.271832622,,536.0,,19.0,,32.0,,26.0
A2350200,A235020001,2018-11-08,7.45981862,48.271832622,,537.0,,15.0,,34.0,,28.0
A2350200,A235020001,2018-11-09,7.45981862,48.271832622,,538.0,,15.0,,36.0,,28.0
A2350200,A235020001,2018-11-10,7.45981862,48.271832622,,538.0,,18.0,,36.0,,28.0
A2350200,A235020001,2018-11-11,7.45981862,48.271832622,,587.0,,18.0,,174.0,,87.0
A2350200,A235020001,2018-11-12,7.45981862,48.271832622,,590.0,,110.0,,184.0,,143.0
A2350200,A235020001,2018-11-13,7.45981862,48.271832622,,593.0,,101.0,,195.0,,120.0
A2350200,A235020001,2018-11-14,7.45981862,48.271832622,,598.0,,80.0,,213.0,,182.0
A2350200,A235020001,2018-11-15,7.45981862,48.271832622,,569.0,,49.0,,115.0,,65.0
A2350200,A235020001,2018-11-16,7.45981862,48.271832622,,549.0,,15.0,,61.0,,49.0
A2350200,A235020001,2018-11-17,7.45981862,48.271832622,,546.0,,40.0,,54.0,,47.0
A2350200,A235020001,2018-11-18,7.45981862,48.271832622,,547.0,,38.0,,56.0,,46.0
A2350200,A235020001,2018-11-19,7.45981862,48.271832622,,548.0,,40.0,,58.0,,49.0
A2350200,A235020001,2018-11-20,7.45981862,48.271832622,,551.0,,53.0,,66.0,,60.0
A2350200,A235020001,2018-11-21,7.45981862,48.271832622,,550.0,,47.0,,63.0,,57.0
A2350200,A235020001,2018-11-22,7.45981862,48.271832622,,547.0,,43.0,,56.0,,50.0
A2350200,A235020001,2018-11-23,7.45981862,48.271832622,,546.0,,43.0,,54.0,,48.0
A2350200,A235020001,2018-11-24,7.45981862,48.271832622,,557.0,,51.0,,81.0,,72.0
A2350200,A235020001,2018-11-25,7.45981862,48.271832622,,557.0,,62.0,,81.0,,74.0
A2350200,A235020001,2018-11-26,7.45981862,48.271832622,,553.0,,61.0,,71.0,,67.0
A2350200,A235020001,2018-11-27,7.45981862,48.271832622,,568.0,,66.0,,112.0,,90.0
A2350200,A235020001,2018-11-28,7.45981862,48.271832622,,573.0,,97.0,,128.0,,115.0
A2350200,A235020001,2018-11-29,7.45981862,48.271832622,,565.0,,90.0,,104.0,,97.0
A2350200,A235020001,2018-11-30,7.45981862,48.271832622,,567.0,,51.0,,1282.0,,122.0
A2350200,A235020001,2018-12-01,7.45981862,48.271832622,1392.0,348.0,106.0,111.0,27106.0,155.0,2746.0,136.0
A2350200,A235020001,2018-12-02,7.45981862,48.271832622,,513.0,,106.0,,979.0,,395.0
A2350200,A235020001,2018-12-03,7.45981862,48.271832622,,632.0,,834.0,,2008.0,,1104.0
A2350200,A235020001,2018-12-04,7.45981862,48.271832622,,641.0,,1131.0,,2103.0,,1452.0
A2350200,A235020001,2018-12-05,7.45981862,48.271832622,,537.0,,739.0,,1131.0,,910.0
A2350200,A235020001,2018-12-06,7.45981862,48.271832622,,474.0,,619.0,,747.0,,680.0
A2350200,A235020001,2018-12-07,7.45981862,48.271832622,,451.0,,520.0,,619.0,,561.0
A2350200,A235020001,2018-12-08,7.45981862,48.271832622,,590.0,,582.0,,1591.0,,1162.0
A2350200,A235020001,2018-12-09,7.45981862,48.271832622,,1019.0,,1343.0,,11273.0,,7287.0
A2350200,A235020001,2018-12-10,7.45981862,48.271832622,,948.0,,2658.0,,8844.0,,4538.0
A2350200,A235020001,2018-12-11,7.45981862,48.271832622,,696.0,,1668.0,,2716.0,,2126.0
A2350200,A235020001,2018-12-12,7.45981862,48.271832622,,598.0,,1187.0,,1668.0,,1393.0
A2350200,A235020001,2018-12-13,7.45981862,48.271832622,,545.0,,939.0,,1191.0,,1057.0
A2350200,A235020001,2018-12-14,7.45981862,48.271832622,,506.0,,751.0,,939.0,,850.0
A2350200,A235020001,2018-12-15,7.45981862,48.271832622,,475.0,,593.0,,751.0,,673.0
A2350200,A235020001,2018-12-16,7.45981862,48.271832622,,483.0,,593.0,,799.0,,663.0
A2350200,A235020001,2018-12-17,7.45981862,48.271832622,,482.0,,593.0,,793.0,,666.0
A2350200,A235020001,2018-12-18,7.45981862,48.271832622,,476.0,,595.0,,760.0,,666.0
A2350200,A235020001,2018-12-19,7.45981862,48.271832622,,447.0,,551.0,,598.0,,577.0
A2350200,A235020001,2018-12-20,7.45981862,48.271832622,,458.0,,551.0,,657.0,,597.0
A2350200,A235020001,2018-12-21,7.45981862,48.271832622,,794.0,,645.0,,4407.0,,1848.0
A2350200,A235020001,2018-12-22,7.45981862,48.271832622,,815.0,,2623.0,,4947.0,,4031.0
A2350200,A235020001,2018-12-23,7.45981862,48.271832622,,1069.0,,4036.0,,13097.0,,6811.0
A2350200,A235020001,2018-12-24,7.45981862,48.271832622,,1392.0,,12761.0,,27106.0,,17043.0
A2350200,A235020001,2018-12-25,7.45981862,48.271832622,,1041.0,,7465.0,,13223.0,,9794.0
A2350200,A235020001,2018-12-26,7.45981862,48.271832622,,850.0,,4931.0,,7465.0,,6116.0
A2350200,A235020001,2018-12-27,7.45981862,48.271832622,,746.0,,3294.0,,4931.0,,4011.0
A2350200,A235020001,2018-12-28,7.45981862,48.271832622,,664.0,,2375.0,,3294.0,,2799.0
A2350200,A235020001,2018-12-29,7.45981862,48.271832622,,611.0,,1872.0,,2375.0,,2102.0
A2350200,A235020001,2018-12-30,7.45981862,48.271832622,,577.0,,1503.0,,1872.0,,1657.0
A2350200,A235020001,2018-12-31,7.45981862,48.271832622,,549.0,,1308.0,,1503.0,,1410.0
A2350200,A235020001,2019-01-01,7.45981862,48.271832622,,531.0,,1095.0,,1308.0,,1182.0
A2350200,A235020001,2019-01-02,7.45981862,48.271832622,,543.0,,1059.0,,1437.0,,1204.0
A2350200,A235020001,2019-01-03,7.45981862,48.271832622,,506.0,,886.0,,1068.0,,952.0
A2350200,A235020001,2019-01-04,7.45981862,48.271832622,,486.0,,797.0,,902.0,,840.0
A2350200,A235020001,2019-01-05,7.45981862,48.271832622,,482.0,,736.0,,871.0,,797.0
A2350200,A235020001,2019-01-06,7.45981862,48.271832622,,482.0,,805.0,,871.0,,836.0
A2350200,A235020001,2019-01-07,7.45981862,48.271832622,,474.0,,729.0,,815.0,,763.0
A2350200,A235020001,2019-01-08,7.45981862,48.271832622,,602.0,,731.0,,2237.0,,1347.0
A2350200,A235020001,2019-01-09,7.45981862,48.271832622,,658.0,,2237.0,,3177.0,,2912.0
A2350200,A235020001,2019-01-10,7.45981862,48.271832622,,648.0,,2451.0,,2994.0,,2729.0
A2350200,A235020001,2019-01-11,7.45981862,48.271832622,,616.0,,2079.0,,2451.0,,2215.0
A2350200,A235020001,2019-01-12,7.45981862,48.271832622,,702.0,,1981.0,,4016.0,,2139.0
A2350200,A235020001,2019-01-13,7.45981862,48.271832622,,1438.0,,4016.0,,29679.0,,10517.0
A2350200,A235020001,2019-01-14,7.45981862,48.271832622,,1577.0,,,,36777.0,,
A2350200,A235020001,2019-03-16,7.45981862,48.271832622,,1737.0,,26515.0,,44991.0,,35488.0
A2350200,A235020001,2019-03-17,7.45981862,48.271832622,,1398.0,,16232.0,,26515.0,,20478.0
A2350200,A235020001,2019-03-18,7.45981862,48.271832622,,1165.0,,10617.0,,16232.0,,13145.0
A2350200,A235020001,2019-03-19,7.45981862,48.271832622,,1012.0,,8164.0,,10617.0,,9325.0
A2350200,A235020001,2019-03-20,7.45981862,48.271832622,,934.0,,6571.0,,8164.0,,7268.0
A2350200,A235020001,2019-03-21,7.45981862,48.271832622,,877.0,,5603.0,,6571.0,,6036.0
A2350200,A235020001,2019-03-22,7.45981862,48.271832622,,836.0,,4963.0,,5603.0,,5260.0
A2350200,A235020001,2019-03-23,7.45981862,48.271832622,,806.0,,4655.0,,4963.0,,4810.0
A2350200,A235020001,2019-03-24,7.45981862,48.271832622,,790.0,,4182.0,,4655.0,,4432.0
A2350200,A235020001,2019-03-25,7.45981862,48.271832622,,764.0,,3979.0,,4182.0,,4059.0
A2350200,A235020001,2019-03-26,7.45981862,48.271832622,,753.0,,3709.0,,3979.0,,3857.0
A2350200,A235020001,2019-03-27,7.45981862,48.271832622,,736.0,,3431.0,,3709.0,,3579.0
A2350200,A235020001,2019-03-28,7.45981862,48.271832622,,718.0,,3156.0,,3431.0,,3303.0
A2350200,A235020001,2019-03-29,7.45981862,48.271832622,,700.0,,2951.0,,3156.0,,3072.0
A2350200,A235020001,2019-03-30,7.45981862,48.271832622,,685.0,,2777.0,,2951.0,,2883.0
A2350200,A235020001,2019-03-31,7.45981862,48.271832622,,672.0,,2638.0,,2777.0,,2721.0
A2350200,A235020001,2019-04-01,7.45981862,48.271832622,865.0,661.0,1755.0,2515.0,6267.0,2638.0,2962.0,2591.0
A2350200,A235020001,2019-04-02,7.45981862,48.271832622,,652.0,,2411.0,,2522.0,,2488.0
A2350200,A235020001,2019-04-03,7.45981862,48.271832622,,680.0,,2397.0,,2882.0,,2564.0
A2350200,A235020001,2019-04-04,7.45981862,48.271832622,,758.0,,2675.0,,4073.0,,3416.0
A2350200,A235020001,2019-04-05,7.45981862,48.271832622,,714.0,,2800.0,,3368.0,,2986.0
A2350200,A235020001,2019-04-06,7.45981862,48.271832622,,674.0,,2563.0,,2800.0,,2686.0
A2350200,A235020001,2019-04-07,7.45981862,48.271832622,,775.0,,2503.0,,4375.0,,2618.0
A2350200,A235020001,2019-04-08,7.45981862,48.271832622,,865.0,,4125.0,,6267.0,,4977.0
A2350200,A235020001,2019-04-09,7.45981862,48.271832622,,820.0,,3970.0,,5257.0,,4451.0
A2350200,A235020001,2019-04-10,7.45981862,48.271832622,,796.0,,4320.0,,4771.0,,4515.0
A2350200,A235020001,2019-04-11,7.45981862,48.271832622,,787.0,,4231.0,,4604.0,,4397.0
A2350200,A235020001,2019-04-12,7.45981862,48.271832622,,768.0,,3987.0,,4243.0,,4126.0
A2350200,A235020001,2019-04-13,7.45981862,48.271832622,,755.0,,3819.0,,4021.0,,3910.0
A2350200,A235020001,2019-04-14,7.45981862,48.271832622,,743.0,,3578.0,,3819.0,,3696.0
A2350200,A235020001,2019-04-15,7.45981862,48.271832622,,728.0,,3318.0,,3578.0,,3443.0
A2350200,A235020001,2019-04-16,7.45981862,48.271832622,,758.0,,3158.0,,4073.0,,3325.0
