code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,statut_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,commentaire_influence_generale_site,commentaire_site,libelle_departement
U0204001,L'Amance à Maizières-sur-Amance,STANDARD,896763.0,6750894.0,26,5.630294086,47.828943702,,,1.0,1.0,U02-0400,U0220400,['52303'],U022,['MAIZIERES-SUR-AMANCE'],['52'],['44'],['GRAND EST'],U02-0400,L'Amance,http://id.eaufrance.fr/CEA/U02-0400,,,['HAUTE-MARNE']
U0204002,L'Amance à Haute-Amance,PONCTUEL,890284.0,6753846.0,26,5.545016324,47.857407875,,,1.0,,U0200500,U0200500,['52242'],U020,['HAUTE-AMANCE'],['52'],['44'],['GRAND EST'],U0200500,L'Amance,http://id.eaufrance.fr/CEA/U0200500,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-MARNE']
U0230010,La Saône à Cendrecourt,STANDARD,919070.0,6754814.0,26,5.930174314,47.857134456,214.0,3.0,1.0,3.0,U---0000,U0140000,['70114'],U014,['CENDRECOURT'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,,,['HAUTE-SAONE']
U0234010,L'Amance à Raincourt,STANDARD,914910.0,6754365.0,26,5.874363268,47.854472014,222.0,3.0,1.0,1.0,U02-0400,U0230400,['70436'],U023,['RAINCOURT'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U02-0400,L'Amance,http://id.eaufrance.fr/CEA/U02-0400,,,['HAUTE-SAONE']
U0300001,Le ruisseau de Gailley à Chauvirey-le-Vieil,PONCTUEL,906921.0,6746457.0,26,5.763900972,47.785911201,,,1.0,,U0300520,U0300520,['70144'],U030,['CHAUVIREY-LE-VIEIL'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0300520,Ruisseau de Gailley,http://id.eaufrance.fr/CEA/U0300520,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0320001,Le ruisseau du Batiqueux à Polaincourt-et-Clairefontaine,PONCTUEL,930299.0,6753689.0,26,6.079632831,47.843171962,,,1.0,,U0320540,U0320540,['70415'],U032,['POLAINCOURT-ET-CLAIREFONTAINE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0320540,Ruisseau du Batiqueux,http://id.eaufrance.fr/CEA/U0320540,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0415010,Le Breuchin à la Proiselière-et-Langle,STANDARD,961860.1859472,6753242.6235612,26,6.500895116,47.827325397,343.0,3.0,1.0,1.0,U0410500,U0410500,['70425'],U041,['PROISELIERE-ET-LANGLE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0410500,Le Breuchin,http://id.eaufrance.fr/CEA/U0410500,,,['HAUTE-SAONE']
U0415020,Le Breuchin à Froideconche [La Lie aux Moines],STANDARD,956872.0,6753716.0,26,6.434566406,47.833552624,313.0,2.0,1.0,1.0,U0410500,U0410500,['70258'],U041,['FROIDECONCHE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0410500,Le Breuchin,http://id.eaufrance.fr/CEA/U0410500,,,['HAUTE-SAONE']
U0415030,Le Breuchin à Breuches [Champs Coquards],STANDARD,947917.0,6749676.0,26,6.312709708,47.800667774,250.0,3.0,1.0,,U0410500,U0410500,['70093'],U041,['BREUCHES'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0410500,Le Breuchin,http://id.eaufrance.fr/CEA/U0410500,,,['HAUTE-SAONE']
U0415031,[Le ru de Ferrière] à Faucogney-et-la-Mer,PONCTUEL,966131.0,6755084.0,26,6.55902522,47.842163501,,,1.0,,00000000,00000000,['70227'],U041,['FAUCOGNEY-ET-LA-MER'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],00000000,,http://id.eaufrance.fr/CEA/00000000,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0415032,Le Beuletin à Faucogney-et-la-Mer,PONCTUEL,967154.0,6755941.0,26,6.573205653,47.849452929,,,1.0,,U0410540,U0410540,['70227'],U041,['FAUCOGNEY-ET-LA-MER'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0410540,Le Beuletin,http://id.eaufrance.fr/CEA/U0410540,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0415033,Le ruisseau de la Croslière à la Longine,STANDARD,967675.4040551,6762259.1255186,26,6.584002878,47.90604369,565.0,2.0,1.0,0.0,U0410520,U0410520,['70308'],U041,['LONGINE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0410520,Ruisseau de la Croslière,http://id.eaufrance.fr/CEA/U0410520,,Station suivie dans le cadre de l'observatoire de la qualité des cours d'eau du PNR des Ballons des Vosges.,['HAUTE-SAONE']
U0415034,Le Beuletin à la Longine,STANDARD,969030.9910016,6759842.3816762,26,6.600653708,47.883761422,415.0,2.0,1.0,0.0,U0410540,U0410540,['70308'],U041,['LONGINE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0410540,Le Beuletin,http://id.eaufrance.fr/CEA/U0410540,,Station suivie dans le cadre de l'observatoire de la qualité des cours d'eau du PNR des Ballons des Vosges.,['HAUTE-SAONE']
U0424010,La Lanterne à Briaucourt,STANDARD,943986.0,6751653.0,26,6.261333648,47.819917967,234.0,2.0,1.0,1.0,U04-0400,U0420400,['70097'],U042,['BRIAUCOURT'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U04-0400,La Lanterne,http://id.eaufrance.fr/CEA/U04-0400,,,['HAUTE-SAONE']
U0430001,Le ruisseau des Senseaux au Clerjus,PONCTUEL,947381.0,6766234.0,26,6.314838636,47.949757497,,,1.0,,U0430620,U0430620,['88108'],U043,['CLERJUS'],['88'],['44'],['GRAND EST'],U0430620,Ruisseau des Senseaux,http://id.eaufrance.fr/CEA/U0430620,,Point de mesure ONDE (Observatoire National Des Etiages),['VOSGES']
U0444310,La Sémouse à Saint-Loup-sur-Semouse,STANDARD,944461.3739775,6758984.5978438,26,6.271738914,47.885668316,243.0,3.0,1.0,1.0,U04-0430,U0440430,['70467'],U044,['SAINT-LOUP-SUR-SEMOUSE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U04-0430,La Semouse,http://id.eaufrance.fr/CEA/U04-0430,,,['HAUTE-SAONE']
U0444311,Le ruisseau des Coudriers à Aillevillers-et-Lyaumont,PONCTUEL,952540.0,6766525.0,26,6.384051105,47.950405168,,,1.0,,U0441040,U0441040,['70006'],U044,['AILLEVILLERS-ET-LYAUMONT'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0441040,Ruisseau des Coudriers,http://id.eaufrance.fr/CEA/U0441040,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0455010,La Combeauté au Val-d'Ajol,STANDARD,959767.1101601,6763785.7435122,26,6.479154944,47.922950941,349.0,3.0,1.0,3.0,U0450500,U0450500,['88487'],U045,"[""VAL-D'AJOL""]",['88'],['44'],['GRAND EST'],U0450500,La Combeauté,http://id.eaufrance.fr/CEA/U0450500,,,['VOSGES']
U0455011,La Combeauté à Saint-Loup-sur-Semouse,PONCTUEL,944464.0,6757759.0,26,6.271094908,47.874646706,,,1.0,,U0450500,U0450500,['70467'],U045,['SAINT-LOUP-SUR-SEMOUSE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0450500,La Combeauté,http://id.eaufrance.fr/CEA/U0450500,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0460500,Le Planey [source] à Anjeux [amont],STANDARD,941531.0,6758043.0,26,6.23204891,47.878287141,231.0,2.0,1.0,1.0,U0460500,U0460500,['70023'],U046,['ANJEUX'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0460500,Le Planey,http://id.eaufrance.fr/CEA/U0460500,,,['HAUTE-SAONE']
U0460510,Le Planey à Anjeux [Le Triquet],STANDARD,940558.0228588,6756804.8482091,26,6.218368534,47.867510871,229.0,3.0,1.0,2.0,U0460500,U0460500,['70023'],U046,['ANJEUX'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0460500,Le Planey,http://id.eaufrance.fr/CEA/U0460500,,,['HAUTE-SAONE']
U0474010,La Lanterne à Fleurey-lès-Faverney,STANDARD,930471.5731391,6743157.5600631,26,6.076454111,47.748398294,211.0,3.0,1.0,1.0,U04-0400,U0470400,['70236'],U047,['FLEUREY-LES-FAVERNEY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U04-0400,La Lanterne,http://id.eaufrance.fr/CEA/U04-0400,,,['HAUTE-SAONE']
U0480001,La Scyotte à Bougnon,PONCTUEL,933541.0,6738617.0,26,6.114994408,47.706479334,,,1.0,,U0480500,U0480500,['70079'],U048,['BOUGNON'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0480500,La Scyotte,http://id.eaufrance.fr/CEA/U0480500,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0504010,Le Durgeon à Colombier,STANDARD,940821.0,6733569.0,26,6.20925544,47.658456539,243.0,3.0,1.0,1.0,U05-0400,U0500400,['70163'],U050,['COLOMBIER'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U05-0400,Le Durgeon,http://id.eaufrance.fr/CEA/U05-0400,,,['HAUTE-SAONE']
U0515010,Le Bâtard à Villeparois,STANDARD,938507.0,6733544.0,26,6.178438414,47.659073917,235.0,3.0,1.0,1.0,U0510500,U0510500,['70559'],U051,['VILLEPAROIS'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0510500,Le Bâtard,http://id.eaufrance.fr/CEA/U0510500,,,['HAUTE-SAONE']
U0525010,La Colombine à Frotey-lès-Vesoul,STANDARD,939181.0,6729160.0,26,6.185055384,47.619401293,220.0,2.0,1.0,1.0,U0520500,U0520500,['70261'],U052,['FROTEY-LES-VESOUL'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0520500,La Colombine,http://id.eaufrance.fr/CEA/U0520500,,,['HAUTE-SAONE']
U0525610,La Font de Champdamois à Quincey,STANDARD,939588.0,6728451.0,26,6.190088086,47.61287688,223.0,2.0,2.0,3.0,U0520560,U0520560,['70433'],U052,['QUINCEY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0520560,Font de Champdamois,http://id.eaufrance.fr/CEA/U0520560,,,['HAUTE-SAONE']
U0525611,Le ruisseau de Chatenois à Châtenois,PONCTUEL,947961.0,6735675.0,26,6.305469973,47.674745842,,,1.0,,U0520520,U0520520,['70141'],U052,['CHATENOIS'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0520520,Ruisseau de Chatenois,http://id.eaufrance.fr/CEA/U0520520,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0534010,Le Durgeon à Chariez,STANDARD,930074.0,6729579.0,26,6.064122468,47.626412636,210.0,3.0,1.0,1.0,U05-0400,U0530400,['70134'],U053,['CHARIEZ'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U05-0400,Le Durgeon,http://id.eaufrance.fr/CEA/U05-0400,,,['HAUTE-SAONE']
U0534020,Le Durgeon à Pontcey,STANDARD,927723.0,6730497.0,26,6.033312252,47.635486239,209.0,3.0,1.0,3.0,U05-0400,U0530400,['70417'],U053,['PONTCEY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U05-0400,Le Durgeon,http://id.eaufrance.fr/CEA/U05-0400,Influence de la Saône en crue.,,['HAUTE-SAONE']
U0600010,La Saône à Scey-sur-Saône-et-Saint-Albin [Saint-Albin],STANDARD,922942.3025614,6731008.0121073,26,5.969949057,47.641717883,203.0,3.0,1.0,3.0,U---0000,U0600000,['70482'],U060,['SCEY-SUR-SAONE-ET-SAINT-ALBIN'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,,,['HAUTE-SAONE']
U0610010,La Saône à Ray-sur-Saône,STANDARD,912421.0,6723361.0,26,5.826266582,47.57640765,195.0,3.0,1.0,2.0,U---0000,U0610000,['70438'],U061,['RAY-SUR-SAONE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,"en très basses eaux, hauteurs d'eau influencées par un ouvrages hydro-électrique aval.",,['HAUTE-SAONE']
U0620510,La Romaine à Fresne-Saint-Mamès,STANDARD,913753.3192612,6720927.3479013,26,5.842812614,47.554085291,205.0,3.0,1.0,3.0,U0620500,U0620500,['70255'],U062,['FRESNE-SAINT-MAMES'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0620500,La Romaine,http://id.eaufrance.fr/CEA/U0620500,Site influencé par la Saône en crue.,,['HAUTE-SAONE']
U0620530,La Romaine à Maizières,STANDARD,926369.941618,6714793.6751281,26,6.007344208,47.494704879,235.0,3.0,1.0,2.0,U0620500,U0620500,['70325'],U062,['MAIZIERES'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0620500,La Romaine,http://id.eaufrance.fr/CEA/U0620500,,,['HAUTE-SAONE']
U0620531,Le ruisseau de la Fontaine des Duits à Fretigney-et-Velloreille,PONCTUEL,921782.0,6715020.0,26,5.946562304,47.498297355,,,1.0,,U0620520,U0620520,['70257'],U062,['FRETIGNEY-ET-VELLOREILLE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0620520,Ruisseau de la Fontaine des Duits,http://id.eaufrance.fr/CEA/U0620520,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0635010,La Gourgeonne à Tincey-et-Pontrebeau,STANDARD,909973.9268305,6726538.5648586,26,5.795231531,47.605775306,203.0,3.0,1.0,1.0,U0630500,U0630500,['70502'],U063,['TINCEY-ET-PONTREBEAU'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0630500,La Gourgeonne,http://id.eaufrance.fr/CEA/U0630500,,,['HAUTE-SAONE']
U0640001,La Bonde à la Roche-Morey,PONCTUEL,904639.0,6733359.0,26,5.727403517,47.668807297,,,1.0,,U0640520,U0640520,['70373'],U064,['ROCHE-MOREY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0640520,La Bonde,http://id.eaufrance.fr/CEA/U0640520,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0704010,Le Salon à Coublanc,STANDARD,884727.0,6735170.0,26,5.462952743,47.690988237,242.0,3.0,1.0,1.0,U07-0400,U0700400,['52145'],U070,['COUBLANC'],['52'],['44'],['GRAND EST'],U07-0400,Le Salon,http://id.eaufrance.fr/CEA/U07-0400,,,['HAUTE-MARNE']
U0704011,Le Salon à Torcenay,PONCTUEL,883408.0,6748501.0,26,5.450893006,47.811284244,,,1.0,,U07-0400,U0700400,['52492'],U070,['TORCENAY'],['52'],['44'],['GRAND EST'],U07-0400,Le Salon,http://id.eaufrance.fr/CEA/U07-0400,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-MARNE']
U0715010,La Resaigne à Coublanc,STANDARD,884449.435379,6735123.1754605,26,5.459234949,47.69064484,242.0,3.0,1.0,2.0,U0710500,U0710500,['52145'],U071,['COUBLANC'],['52'],['44'],['GRAND EST'],U0710500,La Resaigne,http://id.eaufrance.fr/CEA/U0710500,,,['HAUTE-MARNE']
U0715011,La Resaigne au Pailly,PONCTUEL,881497.0,6745729.0,26,5.424235438,47.786878458,,,1.0,,U0710500,U0710500,['52374'],U071,['PAILLY'],['52'],['44'],['GRAND EST'],U0710500,La Resaigne,http://id.eaufrance.fr/CEA/U0710500,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-MARNE']
U0724010,Le Salon à Denèvre,STANDARD,899024.906712,6722096.8657659,26,5.647605571,47.569214338,199.0,3.0,1.0,1.0,U07-0400,U0720400,['70204'],U072,['DENEVRE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U07-0400,Le Salon,http://id.eaufrance.fr/CEA/U07-0400,,,['HAUTE-SAONE']
U0815010,La Morte à Saint-Broing,STANDARD,903355.0,6708630.0,26,5.699042692,47.446741625,191.0,3.0,1.0,1.0,U0810500,U0810500,['70461'],U081,['SAINT-BROING'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0810500,La Morte,http://id.eaufrance.fr/CEA/U0810500,,,['HAUTE-SAONE']
U0815011,La Colombine à Choye,PONCTUEL,908969.0,6701242.0,26,5.770055989,47.378525217,,,1.0,,U0810540,U0810540,['70152'],U081,['CHOYE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0810540,La Colombine,http://id.eaufrance.fr/CEA/U0810540,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0815012,Le ruisseau de Buland à Citey,PONCTUEL,911379.0,6707708.0,26,5.805019346,47.435930057,,,1.0,,U0811000,U0811000,['70156'],U081,['CITEY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0811000,Ruisseau de Buland,http://id.eaufrance.fr/CEA/U0811000,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0815013,Le Cabri à Sainte-Reine,PONCTUEL,909178.0,6714714.0,26,5.779106847,47.499657201,,,1.0,,U0810560,U0810560,['70471'],U081,['SAINTE-REINE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0810560,Le Cabri,http://id.eaufrance.fr/CEA/U0810560,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0820010,La Saône à Gray,STANDARD,895202.0,6708680.0,26,5.5909325,47.449649393,186.0,3.0,1.0,1.0,U---0000,U0820000,['70279'],U082,['GRAY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,,,['HAUTE-SAONE']
U0825110,Le ruisseau des Ecoulottes de Vars à Auvet-et-la-Chapelotte,STANDARD,890140.9156083,6715224.2655987,26,5.526581118,47.510003916,207.0,3.0,2.0,2.0,U0820520,U0820520,['70043'],U082,['AUVET-ET-LA-CHAPELOTTE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0820520,Ruisseau des Ecoulottes de Vars,http://id.eaufrance.fr/CEA/U0820520,,Ce site est également un point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0825111,La Soufroide à Nantilly,PONCTUEL,890673.0,6709677.0,26,5.531284431,47.459941549,,,1.0,,U0820540,U0820540,['70376'],U082,['NANTILLY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0820540,La Soufroide,http://id.eaufrance.fr/CEA/U0820540,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0830001,La Tenise à Onay,PONCTUEL,902679.0,6701214.0,26,5.686729577,47.380229422,,,1.0,,U0830500,U0830500,['70394'],U083,['ONAY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0830500,La Tenise,http://id.eaufrance.fr/CEA/U0830500,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U0900001,[La Vingeanne] à Aprey,PONCTUEL,864837.0,6742526.0,26,5.200638738,47.762453343,,,1.0,,00000000,00000000,['52014'],U090,['APREY'],['52'],['44'],['GRAND EST'],00000000,,http://id.eaufrance.fr/CEA/00000000,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-MARNE']
U0924010,La Vingeanne à Saint-Maurice-sur-Vingeanne,STANDARD,880856.0,6722483.0,26,5.406220261,47.577920998,232.0,3.0,1.0,1.0,U09-0400,U0920400,['21562'],U092,['SAINT-MAURICE-SUR-VINGEANNE'],['21'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U09-0400,La Vingeanne,http://id.eaufrance.fr/CEA/U09-0400,,,"[""COTE-D'OR""]"
U0924020,La Vingeanne à Oisilly,STANDARD,878446.0,6705034.0,26,5.367217914,47.42157952,200.0,0.0,1.0,1.0,U09-0400,U0920400,['21467'],U092,['OISILLY'],['21'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U09-0400,La Vingeanne,http://id.eaufrance.fr/CEA/U09-0400,,,"[""COTE-D'OR""]"
U0930001,Le ruisseau de l'Etang à Renève,PONCTUEL,882220.0,6702056.0,26,5.416043493,47.393755079,,,1.0,,U0930500,U0930500,['21522'],U093,['RENEVE'],['21'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U0930500,Ruisseau de l'Etang,http://id.eaufrance.fr/CEA/U0930500,,Point de mesure ONDE (Observatoire National Des Etiages),"[""COTE-D'OR""]"
U1004010,L'Ognon à Servance [Fourguenons],STANDARD,974449.0,6751079.0,26,6.667620024,47.802731422,380.0,2.0,1.0,1.0,U10-0400,U1000400,['70489'],U100,['SERVANCE-MIELLIN'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U10-0400,L'Ognon,http://id.eaufrance.fr/CEA/U10-0400,,,['HAUTE-SAONE']
U1004011,Le ruisseau du Ballon à Haut-du-Them-Château-Lambert,PONCTUEL,977823.0,6754548.0,26,6.714822006,47.832499647,,,1.0,,U1000500,U1000500,['70283'],U100,['HAUT-DU-THEM-CHATEAU-LAMBERT'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1000500,Ruisseau du Ballon,http://id.eaufrance.fr/CEA/U1000500,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U1004012,Le ruisseau de la Mer à Mélisey,PONCTUEL,967642.0,6745983.0,26,6.573699999,47.759722375,,,1.0,,U1000620,U1000620,['70339'],U100,['MELISEY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1000620,Ruisseau de la Mer,http://id.eaufrance.fr/CEA/U1000620,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U1014010,L'Ognon à Vouhenans,STANDARD,961203.0,6734044.0,26,6.480813147,47.654958815,284.0,2.0,1.0,1.0,U10-0400,U1010400,['70577'],U101,['VOUHENANS'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U10-0400,L'Ognon,http://id.eaufrance.fr/CEA/U10-0400,,,['HAUTE-SAONE']
U1014020,L'Ognon à Montessaux,STANDARD,966771.0,6743771.0,26,6.560754737,47.740187749,327.0,3.0,1.0,1.0,U10-0400,U1010400,['70361'],U101,['MONTESSAUX'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U10-0400,L'Ognon,http://id.eaufrance.fr/CEA/U10-0400,,,['HAUTE-SAONE']
U1014021,Le Picot à Bouhans-lès-Lure,PONCTUEL,959696.0,6739058.0,26,6.463685589,47.700641428,,,1.0,,U1010530,U1010530,['70081'],U101,['BOUHANS-LES-LURE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1010530,Le Picot,http://id.eaufrance.fr/CEA/U1010530,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U1014022,L'Ognon à Froideterre,PONCTUEL,964492.0,6737794.0,26,6.526815294,47.6873655,,,1.0,,U10-0400,U1010400,['70259'],U101,['FROIDETERRE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U10-0400,L'Ognon,http://id.eaufrance.fr/CEA/U10-0400,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U1025010,Le Rahin à Plancher-Bas,STANDARD,979493.0,6743309.0,26,6.730025143,47.730749587,442.0,3.0,1.0,1.0,U1020500,U1020500,['70413'],U102,['PLANCHER-BAS'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1020500,Le Rahin,http://id.eaufrance.fr/CEA/U1020500,,Depuis le 11 avril 2022 la station historique située sur le pont de la truite est démontée et remplacée par la station temporaire située en amont rive gauche le temps que les travaux sur le pont de la truite soient effectués. Données disponibles sur la station temporaire : https://www.hydroportail.developpement-durable.gouv.fr/stationhydro/U102501002/series,['HAUTE-SAONE']
U1025020,"Le Rahin à Champagney [Plancher Bas, Monument]",STANDARD,979041.0,6740489.0,26,6.722229075,47.705588065,400.0,3.0,1.0,1.0,U1020500,U1020500,['70120'],U102,['CHAMPAGNEY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1020500,Le Rahin,http://id.eaufrance.fr/CEA/U1020500,,,['HAUTE-SAONE']
U1025030,Le Rahin au Val-de-Gouhenans,STANDARD,961302.0,6730607.0,26,6.480113408,47.624013255,277.0,3.0,1.0,1.0,U1020500,U1020500,['70515'],U102,['VAL-DE-GOUHENANS'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1020500,Le Rahin,http://id.eaufrance.fr/CEA/U1020500,,,['HAUTE-SAONE']
U1025031,Le Rahin à Champagney,PONCTUEL,975912.0,6740164.0,26,6.680349061,47.703985696,,,1.0,,U1020500,U1020500,['70120'],U102,['CHAMPAGNEY'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1020500,Le Rahin,http://id.eaufrance.fr/CEA/U1020500,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U1025032,Le Rahin à Lure,PONCTUEL,963309.0,6733966.0,26,6.50879494,47.653418735,,,1.0,,U1020500,U1020500,['70310'],U102,['LURE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1020500,Le Rahin,http://id.eaufrance.fr/CEA/U1020500,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U1025033,Le ruisseau de la Goutte à Plancher-Bas,PONCTUEL,980257.0,6741916.0,26,6.739326315,47.717900707,,,1.0,,U1020520,U1020520,['70413'],U102,['PLANCHER-BAS'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1020520,Ruisseau de la Goutte,http://id.eaufrance.fr/CEA/U1020520,,Point de mesure ONDE (Observatoire National Des Etiages),['HAUTE-SAONE']
U1025034,Le Rahin à Plancher-les-Mines,STANDARD,984186.2296487,6751598.1860947,26,6.797880537,47.803257705,721.0,2.0,1.0,0.0,U1020500,U1020500,['70414'],U102,['PLANCHER-LES-MINES'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],U1020500,Le Rahin,http://id.eaufrance.fr/CEA/U1020500,,Station suivie dans le cadre de l'observatoire de la qualité des cours d'eau du PNR des Ballons des Vosges.,['HAUTE-SAONE']
U1035410,[Le Scey / Le Rognon] à Beveuge [Moulin de Remondant],STANDARD,962357.0,6724464.0,26,6.49053174,47.568353893,269.0,3.0,1.0,1.0,00000000,U1030540,['70072'],U103,['BEVEUGE'],['70'],['27'],['BOURGOGNE-FRANCHE-COMTE'],00000000,,http://id.eaufrance.fr/CEA/00000000,,"A l'aval de la confluence entre le Scey et le Rognon, le référentiel SANDRE et les cartes IGN ne sont pas cohérents sur le nom de la rivière. Les cartes IGN considèrent que le nom est le Rognon.  Le référentiel SANDRE considère que le nom est le Scey : https://id.eaufrance.fr/CoursEau_Carthage2017/U1030540",['HAUTE-SAONE']
